file1,file2,score,user_relation,score_with_nonoise
28.wav,156.wav,tensor([0.2017]),different,tensor([0.2726])
28.wav,157.wav,tensor([0.2318]),different,tensor([0.2664])
28.wav,158.wav,tensor([0.2506]),different,tensor([0.2984])
28.wav,159.wav,tensor([0.2349]),different,tensor([0.3736])
28.wav,160.wav,tensor([0.2418]),different,tensor([0.3569])
28.wav,161.wav,tensor([0.2895]),different,tensor([0.1236])
28.wav,162.wav,tensor([0.2978]),different,tensor([0.1805])
28.wav,163.wav,tensor([0.3627]),different,tensor([0.0852])
28.wav,164.wav,tensor([0.2807]),different,tensor([0.1063])
28.wav,165.wav,tensor([0.2897]),different,tensor([0.1965])
28.wav,166.wav,tensor([0.3567]),different,tensor([0.2950])
28.wav,167.wav,tensor([0.2915]),different,tensor([0.1682])
28.wav,168.wav,tensor([0.3125]),different,tensor([0.1915])
28.wav,169.wav,tensor([0.3439]),different,tensor([0.2791])
28.wav,170.wav,tensor([0.1623]),different,tensor([0.1721])
28.wav,171.wav,tensor([0.2188]),different,tensor([0.2155])
28.wav,172.wav,tensor([0.2385]),different,tensor([0.2637])
28.wav,173.wav,tensor([0.1969]),different,tensor([0.1978])
28.wav,174.wav,tensor([0.2349]),different,tensor([0.2761])
28.wav,175.wav,tensor([0.1558]),different,tensor([0.1603])
28.wav,176.wav,tensor([0.3023]),different,tensor([0.1844])
28.wav,177.wav,tensor([0.2271]),different,tensor([0.2071])
28.wav,178.wav,tensor([0.2928]),different,tensor([0.1644])
28.wav,179.wav,tensor([0.2647]),different,tensor([0.0660])
28.wav,180.wav,tensor([0.2283]),different,tensor([0.0773])
28.wav,181.wav,tensor([0.3706]),different,tensor([0.4685])
28.wav,182.wav,tensor([0.2120]),different,tensor([0.2492])
28.wav,183.wav,tensor([0.2007]),different,tensor([0.3386])
28.wav,184.wav,tensor([0.2627]),different,tensor([0.2332])
28.wav,185.wav,tensor([0.2553]),different,tensor([0.2896])
28.wav,186.wav,tensor([0.1299]),different,tensor([0.1937])
28.wav,187.wav,tensor([0.1917]),different,tensor([0.3247])
28.wav,188.wav,tensor([0.1764]),different,tensor([0.2726])
28.wav,189.wav,tensor([0.1171]),different,tensor([0.2094])
28.wav,190.wav,tensor([0.1705]),different,tensor([0.2357])
28.wav,191.wav,tensor([0.2277]),different,tensor([0.2385])
28.wav,192.wav,tensor([0.1878]),different,tensor([0.2895])
28.wav,193.wav,tensor([0.2287]),different,tensor([0.3821])
28.wav,194.wav,tensor([0.2307]),different,tensor([0.3142])
28.wav,195.wav,tensor([0.1635]),different,tensor([0.2745])
28.wav,196.wav,tensor([0.2004]),different,tensor([0.1282])
28.wav,197.wav,tensor([0.2206]),different,tensor([0.1195])
28.wav,198.wav,tensor([0.2388]),different,tensor([0.1369])
28.wav,199.wav,tensor([0.1969]),different,tensor([0.1149])
28.wav,200.wav,tensor([0.2279]),different,tensor([0.1667])
29.wav,30.wav,tensor([0.6365]),same,tensor([0.7176])
29.wav,31.wav,tensor([0.3727]),different,tensor([0.1887])
29.wav,32.wav,tensor([0.4527]),different,tensor([0.2414])
29.wav,33.wav,tensor([0.3417]),different,tensor([0.1126])
29.wav,34.wav,tensor([0.3643]),different,tensor([0.1434])
29.wav,35.wav,tensor([0.4184]),different,tensor([0.2347])
29.wav,36.wav,tensor([0.2867]),different,tensor([0.3338])
29.wav,37.wav,tensor([0.3455]),different,tensor([0.2180])
29.wav,38.wav,tensor([0.2956]),different,tensor([0.2004])
29.wav,39.wav,tensor([0.3350]),different,tensor([0.1956])
29.wav,40.wav,tensor([0.3600]),different,tensor([0.2198])
29.wav,41.wav,tensor([0.0837]),different,tensor([0.1240])
29.wav,42.wav,tensor([0.0631]),different,tensor([0.1652])
29.wav,43.wav,tensor([0.1257]),different,tensor([0.1628])
29.wav,44.wav,tensor([0.1064]),different,tensor([0.1979])
29.wav,45.wav,tensor([0.0649]),different,tensor([0.1497])
29.wav,46.wav,tensor([0.3880]),different,tensor([0.2944])
29.wav,47.wav,tensor([0.3299]),different,tensor([0.0515])
29.wav,48.wav,tensor([0.3389]),different,tensor([0.2453])
29.wav,49.wav,tensor([0.3424]),different,tensor([0.1879])
29.wav,50.wav,tensor([0.3750]),different,tensor([0.1622])
29.wav,51.wav,tensor([0.3297]),different,tensor([0.3295])
29.wav,52.wav,tensor([0.3782]),different,tensor([0.3566])
29.wav,53.wav,tensor([0.2326]),different,tensor([0.2692])
29.wav,54.wav,tensor([0.2499]),different,tensor([0.2888])
29.wav,55.wav,tensor([0.1865]),different,tensor([0.2288])
29.wav,56.wav,tensor([0.4751]),different,tensor([0.3764])
29.wav,57.wav,tensor([0.3267]),different,tensor([0.3699])
29.wav,58.wav,tensor([0.4586]),different,tensor([0.5202])
29.wav,59.wav,tensor([0.3974]),different,tensor([0.3728])
29.wav,60.wav,tensor([0.3492]),different,tensor([0.4306])
29.wav,61.wav,tensor([0.1404]),different,tensor([0.1749])
29.wav,62.wav,tensor([0.1148]),different,tensor([0.1301])
29.wav,63.wav,tensor([0.1666]),different,tensor([0.2142])
29.wav,64.wav,tensor([0.0631]),different,tensor([0.2119])
29.wav,65.wav,tensor([0.2156]),different,tensor([0.2072])
29.wav,66.wav,tensor([0.4146]),different,tensor([0.2160])
29.wav,67.wav,tensor([0.3523]),different,tensor([0.2525])
29.wav,68.wav,tensor([0.2640]),different,tensor([0.1576])
29.wav,69.wav,tensor([0.3938]),different,tensor([0.1796])
29.wav,70.wav,tensor([0.2992]),different,tensor([0.1193])
29.wav,71.wav,tensor([0.2934]),different,tensor([0.2445])
29.wav,72.wav,tensor([0.4085]),different,tensor([0.2331])
29.wav,73.wav,tensor([0.2671]),different,tensor([0.2406])
29.wav,74.wav,tensor([0.2148]),different,tensor([0.1349])
29.wav,75.wav,tensor([0.3006]),different,tensor([0.2337])
29.wav,76.wav,tensor([0.3584]),different,tensor([0.1518])
29.wav,77.wav,tensor([0.2645]),different,tensor([0.0784])
29.wav,78.wav,tensor([0.2528]),different,tensor([0.1469])
29.wav,79.wav,tensor([0.3056]),different,tensor([0.2305])
29.wav,80.wav,tensor([0.3530]),different,tensor([0.2148])
29.wav,81.wav,tensor([0.3362]),different,tensor([0.2696])
29.wav,82.wav,tensor([0.3556]),different,tensor([0.2624])
29.wav,83.wav,tensor([0.3013]),different,tensor([0.1885])
29.wav,84.wav,tensor([0.3084]),different,tensor([0.3111])
29.wav,85.wav,tensor([0.2939]),different,tensor([0.2269])
29.wav,86.wav,tensor([0.1845]),different,tensor([0.1566])
29.wav,87.wav,tensor([0.2309]),different,tensor([0.1657])
29.wav,88.wav,tensor([0.2485]),different,tensor([0.1935])
29.wav,89.wav,tensor([0.2891]),different,tensor([0.1133])
29.wav,90.wav,tensor([0.2025]),different,tensor([0.1444])
29.wav,91.wav,tensor([0.2863]),different,tensor([0.2262])
29.wav,92.wav,tensor([0.4507]),different,tensor([0.2909])
29.wav,93.wav,tensor([0.3339]),different,tensor([0.1761])
29.wav,94.wav,tensor([0.4050]),different,tensor([0.1715])
29.wav,95.wav,tensor([0.3155]),different,tensor([0.1159])
29.wav,96.wav,tensor([0.3429]),different,tensor([0.2734])
29.wav,97.wav,tensor([0.2200]),different,tensor([0.3038])
29.wav,98.wav,tensor([0.3274]),different,tensor([0.4005])
29.wav,99.wav,tensor([0.2228]),different,tensor([0.2301])
29.wav,100.wav,tensor([0.3385]),different,tensor([0.3192])
29.wav,101.wav,tensor([0.2182]),different,tensor([-0.0860])
29.wav,102.wav,tensor([0.1328]),different,tensor([-0.0289])
29.wav,103.wav,tensor([0.2301]),different,tensor([0.0710])
29.wav,104.wav,tensor([0.2216]),different,tensor([0.0506])
29.wav,105.wav,tensor([0.1924]),different,tensor([0.0304])
29.wav,106.wav,tensor([0.2474]),different,tensor([0.1327])
29.wav,107.wav,tensor([0.2215]),different,tensor([0.1649])
29.wav,108.wav,tensor([0.1360]),different,tensor([0.1365])
29.wav,109.wav,tensor([0.1865]),different,tensor([0.1803])
29.wav,110.wav,tensor([0.1756]),different,tensor([0.0534])
29.wav,111.wav,tensor([0.2256]),different,tensor([0.1479])
29.wav,112.wav,tensor([0.1995]),different,tensor([0.2065])
29.wav,113.wav,tensor([0.2271]),different,tensor([0.2193])
29.wav,114.wav,tensor([0.1971]),different,tensor([0.1360])
29.wav,115.wav,tensor([0.2329]),different,tensor([0.2012])
29.wav,116.wav,tensor([0.1751]),different,tensor([0.0837])
29.wav,117.wav,tensor([0.1631]),different,tensor([0.1102])
29.wav,118.wav,tensor([0.1592]),different,tensor([0.0289])
29.wav,119.wav,tensor([0.0724]),different,tensor([0.0782])
29.wav,120.wav,tensor([0.2892]),different,tensor([0.1493])
29.wav,121.wav,tensor([0.2047]),different,tensor([0.0622])
29.wav,122.wav,tensor([0.1931]),different,tensor([0.1198])
29.wav,123.wav,tensor([0.1834]),different,tensor([0.1301])
29.wav,124.wav,tensor([0.2792]),different,tensor([0.1430])
29.wav,125.wav,tensor([0.2133]),different,tensor([0.1350])
29.wav,126.wav,tensor([0.2742]),different,tensor([0.2188])
29.wav,127.wav,tensor([0.3215]),different,tensor([0.2654])
29.wav,128.wav,tensor([0.2929]),different,tensor([0.0920])
29.wav,129.wav,tensor([0.2258]),different,tensor([0.2861])
29.wav,130.wav,tensor([0.3065]),different,tensor([0.1432])
29.wav,131.wav,tensor([0.3924]),different,tensor([0.2859])
29.wav,132.wav,tensor([0.3074]),different,tensor([0.2129])
29.wav,133.wav,tensor([0.3436]),different,tensor([0.2279])
29.wav,134.wav,tensor([0.2933]),different,tensor([0.1197])
29.wav,135.wav,tensor([0.3414]),different,tensor([0.2262])
29.wav,136.wav,tensor([0.2645]),different,tensor([0.2670])
29.wav,137.wav,tensor([0.2222]),different,tensor([0.2211])
29.wav,138.wav,tensor([0.3150]),different,tensor([0.3218])
29.wav,139.wav,tensor([0.5032]),different,tensor([0.3987])
29.wav,140.wav,tensor([0.2139]),different,tensor([0.2171])
29.wav,141.wav,tensor([0.0777]),different,tensor([0.1880])
29.wav,142.wav,tensor([0.1207]),different,tensor([0.0070])
29.wav,143.wav,tensor([0.1517]),different,tensor([0.1508])
29.wav,144.wav,tensor([0.0220]),different,tensor([0.0074])
29.wav,145.wav,tensor([0.0881]),different,tensor([0.1255])
29.wav,146.wav,tensor([0.2231]),different,tensor([0.3173])
29.wav,147.wav,tensor([0.2812]),different,tensor([0.3080])
29.wav,148.wav,tensor([0.2596]),different,tensor([0.3133])
29.wav,149.wav,tensor([0.3463]),different,tensor([0.4313])
29.wav,150.wav,tensor([0.1645]),different,tensor([0.3822])
29.wav,151.wav,tensor([0.1558]),different,tensor([0.0904])
29.wav,152.wav,tensor([0.1787]),different,tensor([0.1644])
29.wav,153.wav,tensor([0.1930]),different,tensor([0.1685])
29.wav,154.wav,tensor([0.0886]),different,tensor([0.0497])
29.wav,155.wav,tensor([0.1202]),different,tensor([0.0792])
29.wav,156.wav,tensor([0.2160]),different,tensor([0.3056])
29.wav,157.wav,tensor([0.2635]),different,tensor([0.2995])
29.wav,158.wav,tensor([0.2875]),different,tensor([0.3453])
29.wav,159.wav,tensor([0.3054]),different,tensor([0.4894])
29.wav,160.wav,tensor([0.3081]),different,tensor([0.4512])
29.wav,161.wav,tensor([0.2041]),different,tensor([-0.0072])
29.wav,162.wav,tensor([0.2382]),different,tensor([0.0853])
29.wav,163.wav,tensor([0.2632]),different,tensor([-0.0308])
29.wav,164.wav,tensor([0.1843]),different,tensor([-0.0056])
29.wav,165.wav,tensor([0.1777]),different,tensor([0.0195])
29.wav,166.wav,tensor([0.4103]),different,tensor([0.2452])
29.wav,167.wav,tensor([0.3718]),different,tensor([0.1416])
29.wav,168.wav,tensor([0.3184]),different,tensor([0.1384])
29.wav,169.wav,tensor([0.3885]),different,tensor([0.2373])
29.wav,170.wav,tensor([0.1920]),different,tensor([0.0970])
29.wav,171.wav,tensor([0.1758]),different,tensor([0.0706])
29.wav,172.wav,tensor([0.2198]),different,tensor([0.1850])
29.wav,173.wav,tensor([0.1292]),different,tensor([0.1095])
29.wav,174.wav,tensor([0.2360]),different,tensor([0.1861])
29.wav,175.wav,tensor([0.1072]),different,tensor([0.0866])
29.wav,176.wav,tensor([0.2821]),different,tensor([0.0721])
29.wav,177.wav,tensor([0.2558]),different,tensor([0.1199])
29.wav,178.wav,tensor([0.2757]),different,tensor([0.0961])
29.wav,179.wav,tensor([0.2209]),different,tensor([-0.0199])
29.wav,180.wav,tensor([0.2795]),different,tensor([-0.0334])
29.wav,181.wav,tensor([0.3690]),different,tensor([0.3419])
29.wav,182.wav,tensor([0.1784]),different,tensor([0.1556])
29.wav,183.wav,tensor([0.2615]),different,tensor([0.3043])
29.wav,184.wav,tensor([0.2925]),different,tensor([0.2015])
29.wav,185.wav,tensor([0.2983]),different,tensor([0.2561])
29.wav,186.wav,tensor([0.1557]),different,tensor([0.2650])
29.wav,187.wav,tensor([0.2087]),different,tensor([0.4139])
29.wav,188.wav,tensor([0.1896]),different,tensor([0.3411])
29.wav,189.wav,tensor([0.1378]),different,tensor([0.2158])
29.wav,190.wav,tensor([0.2297]),different,tensor([0.2676])
29.wav,191.wav,tensor([0.2213]),different,tensor([0.0821])
29.wav,192.wav,tensor([0.1224]),different,tensor([0.1570])
29.wav,193.wav,tensor([0.2384]),different,tensor([0.2440])
29.wav,194.wav,tensor([0.2219]),different,tensor([0.2218])
29.wav,195.wav,tensor([0.1508]),different,tensor([0.1721])
29.wav,196.wav,tensor([0.1518]),different,tensor([0.0943])
29.wav,197.wav,tensor([0.1995]),different,tensor([0.1079])
29.wav,198.wav,tensor([0.2338]),different,tensor([0.0808])
29.wav,199.wav,tensor([0.1733]),different,tensor([0.0669])
29.wav,200.wav,tensor([0.1943]),different,tensor([0.1015])
30.wav,31.wav,tensor([0.3574]),different,tensor([0.2484])
30.wav,32.wav,tensor([0.3799]),different,tensor([0.2918])
30.wav,33.wav,tensor([0.2381]),different,tensor([0.1578])
30.wav,34.wav,tensor([0.2814]),different,tensor([0.2337])
30.wav,35.wav,tensor([0.3621]),different,tensor([0.3303])
30.wav,36.wav,tensor([0.4026]),different,tensor([0.3511])
30.wav,37.wav,tensor([0.4310]),different,tensor([0.2684])
30.wav,38.wav,tensor([0.3692]),different,tensor([0.3266])
30.wav,39.wav,tensor([0.4438]),different,tensor([0.3007])
30.wav,40.wav,tensor([0.4846]),different,tensor([0.3428])
30.wav,41.wav,tensor([0.1095]),different,tensor([0.1508])
30.wav,42.wav,tensor([0.1374]),different,tensor([0.1589])
30.wav,43.wav,tensor([0.1497]),different,tensor([0.1557])
30.wav,44.wav,tensor([0.0813]),different,tensor([0.0796])
30.wav,45.wav,tensor([0.0821]),different,tensor([0.1291])
30.wav,46.wav,tensor([0.4493]),different,tensor([0.4640])
30.wav,47.wav,tensor([0.3842]),different,tensor([0.2636])
30.wav,48.wav,tensor([0.4139]),different,tensor([0.3733])
30.wav,49.wav,tensor([0.3669]),different,tensor([0.3543])
30.wav,50.wav,tensor([0.4117]),different,tensor([0.3672])
30.wav,51.wav,tensor([0.2347]),different,tensor([0.3106])
30.wav,52.wav,tensor([0.2566]),different,tensor([0.3078])
30.wav,53.wav,tensor([0.1459]),different,tensor([0.2581])
30.wav,54.wav,tensor([0.1031]),different,tensor([0.2870])
30.wav,55.wav,tensor([0.1325]),different,tensor([0.1946])
30.wav,56.wav,tensor([0.5007]),different,tensor([0.3179])
30.wav,57.wav,tensor([0.3066]),different,tensor([0.3151])
30.wav,58.wav,tensor([0.4151]),different,tensor([0.3162])
30.wav,59.wav,tensor([0.4242]),different,tensor([0.3013])
30.wav,60.wav,tensor([0.3745]),different,tensor([0.3361])
30.wav,61.wav,tensor([0.1440]),different,tensor([0.2101])
30.wav,62.wav,tensor([0.1231]),different,tensor([0.1711])
30.wav,63.wav,tensor([0.1691]),different,tensor([0.1782])
30.wav,64.wav,tensor([0.1563]),different,tensor([0.2074])
30.wav,65.wav,tensor([0.2445]),different,tensor([0.2320])
30.wav,66.wav,tensor([0.3245]),different,tensor([0.2554])
30.wav,67.wav,tensor([0.2277]),different,tensor([0.2777])
30.wav,68.wav,tensor([0.2712]),different,tensor([0.2779])
30.wav,69.wav,tensor([0.3381]),different,tensor([0.2402])
30.wav,70.wav,tensor([0.2256]),different,tensor([0.1778])
30.wav,71.wav,tensor([0.2655]),different,tensor([0.2291])
30.wav,72.wav,tensor([0.4113]),different,tensor([0.2743])
30.wav,73.wav,tensor([0.3534]),different,tensor([0.3053])
30.wav,74.wav,tensor([0.1982]),different,tensor([0.1912])
30.wav,75.wav,tensor([0.3386]),different,tensor([0.3156])
30.wav,76.wav,tensor([0.3835]),different,tensor([0.1626])
30.wav,77.wav,tensor([0.2413]),different,tensor([0.1577])
30.wav,78.wav,tensor([0.2977]),different,tensor([0.1970])
30.wav,79.wav,tensor([0.2698]),different,tensor([0.2779])
30.wav,80.wav,tensor([0.3470]),different,tensor([0.2883])
30.wav,81.wav,tensor([0.3523]),different,tensor([0.2921])
30.wav,82.wav,tensor([0.3419]),different,tensor([0.2781])
30.wav,83.wav,tensor([0.3069]),different,tensor([0.1901])
30.wav,84.wav,tensor([0.3208]),different,tensor([0.2999])
30.wav,85.wav,tensor([0.2688]),different,tensor([0.2165])
30.wav,86.wav,tensor([0.3203]),different,tensor([0.2755])
30.wav,87.wav,tensor([0.3040]),different,tensor([0.3190])
30.wav,88.wav,tensor([0.3721]),different,tensor([0.3001])
30.wav,89.wav,tensor([0.4467]),different,tensor([0.1517])
30.wav,90.wav,tensor([0.3161]),different,tensor([0.2987])
30.wav,91.wav,tensor([0.3127]),different,tensor([0.2649])
30.wav,92.wav,tensor([0.4315]),different,tensor([0.3177])
30.wav,93.wav,tensor([0.1543]),different,tensor([0.1633])
30.wav,94.wav,tensor([0.3022]),different,tensor([0.2229])
30.wav,95.wav,tensor([0.3800]),different,tensor([0.2127])
30.wav,96.wav,tensor([0.3400]),different,tensor([0.3270])
30.wav,97.wav,tensor([0.2461]),different,tensor([0.3489])
30.wav,98.wav,tensor([0.3831]),different,tensor([0.4606])
30.wav,99.wav,tensor([0.2078]),different,tensor([0.2492])
30.wav,100.wav,tensor([0.3430]),different,tensor([0.3610])
30.wav,101.wav,tensor([0.2176]),different,tensor([-0.0223])
30.wav,102.wav,tensor([0.1211]),different,tensor([0.0399])
30.wav,103.wav,tensor([0.1638]),different,tensor([0.1153])
30.wav,104.wav,tensor([0.2233]),different,tensor([0.1234])
30.wav,105.wav,tensor([0.2242]),different,tensor([0.0745])
30.wav,106.wav,tensor([0.2136]),different,tensor([0.1683])
30.wav,107.wav,tensor([0.2129]),different,tensor([0.2033])
30.wav,108.wav,tensor([0.1487]),different,tensor([0.1685])
30.wav,109.wav,tensor([0.1834]),different,tensor([0.1989])
30.wav,110.wav,tensor([0.1750]),different,tensor([0.0755])
30.wav,111.wav,tensor([0.2120]),different,tensor([0.2104])
30.wav,112.wav,tensor([0.2450]),different,tensor([0.2526])
30.wav,113.wav,tensor([0.2192]),different,tensor([0.2873])
30.wav,114.wav,tensor([0.1768]),different,tensor([0.1879])
30.wav,115.wav,tensor([0.3078]),different,tensor([0.2807])
30.wav,116.wav,tensor([0.2122]),different,tensor([0.1407])
30.wav,117.wav,tensor([0.0686]),different,tensor([0.1181])
30.wav,118.wav,tensor([0.1433]),different,tensor([0.0301])
30.wav,119.wav,tensor([0.0513]),different,tensor([0.0423])
30.wav,120.wav,tensor([0.1903]),different,tensor([0.1243])
30.wav,121.wav,tensor([0.0925]),different,tensor([0.0413])
30.wav,122.wav,tensor([0.1011]),different,tensor([0.1126])
30.wav,123.wav,tensor([0.2685]),different,tensor([0.1187])
30.wav,124.wav,tensor([0.1417]),different,tensor([0.1221])
30.wav,125.wav,tensor([0.1164]),different,tensor([0.1128])
30.wav,126.wav,tensor([0.2812]),different,tensor([0.2767])
30.wav,127.wav,tensor([0.2857]),different,tensor([0.3036])
30.wav,128.wav,tensor([0.2592]),different,tensor([0.0893])
30.wav,129.wav,tensor([0.2460]),different,tensor([0.2992])
30.wav,130.wav,tensor([0.2847]),different,tensor([0.1863])
30.wav,131.wav,tensor([0.4209]),different,tensor([0.2422])
30.wav,132.wav,tensor([0.3056]),different,tensor([0.3001])
30.wav,133.wav,tensor([0.3629]),different,tensor([0.2619])
30.wav,134.wav,tensor([0.3085]),different,tensor([0.0681])
